id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.45E+18,adnan king🇰🇪,"Nairobi, Kenya",Infinix moderator_Kilimall & Jumia sale consultant_Blogger_Tech Guru_Affiliate _Proven Investor,03/07/2012 19:33,1091,863,2899,FALSE,12/10/2021 13:45,"Finally got my 2nd dose of Moderna vaccine, side effects please be nice to me. #fullyvacinnated #moderna https://t.co/lKQhYeSP1k","['fullyvacinnated', 'moderna']",Twitter for Android,0,1,FALSE
1.37E+18,Abel Omasete,"Nairobi, Kenya","Broadcast journalist📡📺//
Moderator for bookings nicabelomasete@gmail.com//
Voice of the people//
Youtube channel// Abel Omasete
https://t.co/Ue3oJhuvEc",19/01/2018 13:36,223,503,2805,FALSE,24/03/2021 06:01,Pfizer On The Road Of Approving A Covid-19 Pill As Sputnik Vaccine From Russia Raises Eyebrows… https://t.co/xyoxHxYzyX,,Twitter for Android,0,1,FALSE
1.38E+18,Nai Haps,"Nairobi, Kenya","The official Twitter page for Nairobi's latest news and trends in lifestyle, society and what’s happening in and around +254 and the world.",15/05/2020 07:23,87,65,585,FALSE,30/03/2021 16:11,"Influencers warned against marketing brands of Covid-19 vaccines https://t.co/W00roeV5Fx 

#SputnikVaccineInKenya #SputnikV","['SputnikVaccineInKenya', 'SputnikV']",Twitter for Android,0,1,FALSE
1.38E+18,Nai Haps,"Nairobi, Kenya","The official Twitter page for Nairobi's latest news and trends in lifestyle, society and what’s happening in and around +254 and the world.",15/05/2020 07:23,87,65,585,FALSE,30/03/2021 13:36,"Sputnik V not approved for emergency use in Kenya – Dr Amoth 
https://t.co/rI23WRKKwu  

#SputnikVaccineInKenya #SputnikV","['SputnikVaccineInKenya', 'SputnikV']",Twitter Web App,2,1,FALSE
1.38E+18,Andrew Suleh MD,"Nairobi, Kenya","KMA Chairman 2008-2012,Board Chair Health Rights Advocacy Forum /  IMed/Renal Physician /Tropical medicine and hygiene /sports medicine  /head medical KPL/FKF",24/09/2013 16:24,37912,3059,7359,FALSE,02/04/2021 14:16,"Whenever super powers at war over economic dominance it is the African continent which is the grass that suffers ,t… https://t.co/8a2UDaZkWZ",,Twitter Web App,3,8,FALSE
1.39E+18,Moses Nzuki Kilonzo,"Nairobi, Kenya",acting deputy constituency manager Mavoko concstituency| a political analyst| Chairman for PWD's lower Eastern,26/08/2014 14:10,4970,2155,198,FALSE,22/04/2021 09:22,The interval between the first and second dose of #OxfordAstraZeneca vaccine is anywhere between 4 to 12 weeks. Fir… https://t.co/6hwx3vr6Hd,['OxfordAstraZeneca'],Twitter Web App,0,0,FALSE
1.38E+18,Nathanrobe #WeThePeople,"Nairobi, Kenya","God first || IT Consultancy, Softwares, APPs, Web Solutions || @manutd || #TheKenyaWeWant",07/10/2009 05:08,1588,567,3882,FALSE,21/04/2021 13:40,@BreakingNewsKE @CapitalFMKenya not #SputnikV? because #Ruto was vaccinated with it?,"['SputnikV', 'Ruto']",Twitter Web App,0,0,FALSE
1.38E+18,Nathanrobe #WeThePeople,"Nairobi, Kenya","God first || IT Consultancy, Softwares, APPs, Web Solutions || @manutd || #TheKenyaWeWant",07/10/2009 05:08,1588,567,3882,FALSE,20/04/2021 14:17,@BreakingNewsKE @CapitalFMKenya why is Tuju so desperate? anything Ruto touches is evil? from parties to #SputnikV,['SputnikV'],Twitter Web App,0,1,FALSE
1.42E+18,Nathanrobe #WeThePeople #LindaKatiba,"Nairobi, Kenya","God first || IT Consultancy, Softwares, APPs, Web Solutions || @manutd || #TheKenyaWeWant",07/10/2009 05:08,1606,579,4632,FALSE,08/08/2021 06:47,"#MigunaMiguna was declared alien by the same govt that had okayed his running for Nairobi governorship.
#HarunAydin… https://t.co/CeoLwfUyIW","['MigunaMiguna', 'HarunAydin']",Twitter for Android,1,0,FALSE
1.43E+18,Bright Kenya News ✨,"Nairobi, Kenya","Bright Kenya News brings you to live and latest news updates ranging from the field of politics, business, lifestyle, religion, sports, and entertainment.",12/11/2020 14:21,571,2045,2374,FALSE,23/08/2021 11:00,@Ma3Route @KenyaBreweries @EABL_PLC @papafavour Kenyans loot from fallen Trailer along #Thikaroad #Mutua #MUFC… https://t.co/yxUIAfhw2E,"['Thikaroad', 'Mutua', 'MUFC']",Twitter Web App,1,0,FALSE
1.43E+18,Bright Kenya News ✨,"Nairobi, Kenya","Bright Kenya News brings you to live and latest news updates ranging from the field of politics, business, lifestyle, religion, sports, and entertainment.",12/11/2020 14:21,571,2045,2374,FALSE,23/08/2021 10:56,Kenyans on Monday 23rd August rushed to an overturned Kenya Breweries Trailer has at Rosyambu Thika Road to loot al… https://t.co/BfweOPlqIX,,Twitter Web App,0,0,FALSE
1.43E+18,Bright Kenya News ✨,"Nairobi, Kenya","Bright Kenya News brings you to live and latest news updates ranging from the field of politics, business, lifestyle, religion, sports, and entertainment.",12/11/2020 14:21,571,2045,2374,FALSE,23/08/2021 09:58,@TSP_Naseeb @TSP_Nargis @KotwalMeena @Ramholkar_ @khushi9595 Bad day for the Likoni - Mombasa suspected Terrorists… https://t.co/HWVuxvB9ut,,Twitter Web App,0,0,FALSE
1.43E+18,Bright Kenya News ✨,"Nairobi, Kenya","Bright Kenya News brings you to live and latest news updates ranging from the field of politics, business, lifestyle, religion, sports, and entertainment.",12/11/2020 14:21,571,2045,2374,FALSE,23/08/2021 09:56,@reality_kenya Two suspected terrorists were arrested by police at the Likoni - Mombasa before they cross over via… https://t.co/ourOsOwsSH,,Twitter Web App,0,0,FALSE
1.43E+18,Bright Kenya News ✨,"Nairobi, Kenya","Bright Kenya News brings you to live and latest news updates ranging from the field of politics, business, lifestyle, religion, sports, and entertainment.",12/11/2020 14:21,571,2045,2374,FALSE,23/08/2021 09:53,@EpukaUgaidi Terrorists nabbed  at the Likoni Mombasa #MondayMotivation #Moderna #MainaAndKingangi… https://t.co/6jDUK3Ynpw,"['MondayMotivation', 'Moderna', 'MainaAndKingangi']",Twitter Web App,0,0,FALSE
1.45E+18,Steve M,"Nairobi, Kenya",Do you see a man diligent and skillful in his business? He will stand before kings; he will not stand before obscure men. Pvrbs 22; 29.,26/08/2010 06:27,950,1669,4157,FALSE,15/10/2021 17:57,"@MOH_Kenya hi, I got a #Moderna vaccine a month ago and still having a discomfort on my hand which was injected. Is this common?",['Moderna'],Twitter for Android,0,0,FALSE
1.38E+18,Elijah  Okemwa,"Nairobi, Kenya","Proud Teacher.

https://t.co/3dQqNzk6Jw
personal page https://t.co/iRV2dBoU92",01/04/2013 14:13,3278,1563,26337,FALSE,31/03/2021 07:30,"#UnlockOurCountry
President Uhuru kenyatta isn't our comrade. No way. Instead of dying of covid-19 we are dying of… https://t.co/TeytrG0Ez3",['UnlockOurCountry'],Twitter for Android,1,0,FALSE
1.38E+18,SwalaNyeti.co.ke,"Nairobi, Kenya",News | Entertainment | Business| Telling Bold Stories and Stories Boldly | The Bold Truth | Washington | Kenya | email: swalanyetike@gmail.com |,31/08/2020 18:11,192,537,87,FALSE,30/03/2021 22:35,"DP William Ruto receives Sputnik V vaccine amid controversy 

https://t.co/jI3YaGlkyB

#SputnikVaccineInKenya… https://t.co/5c5c0YkFR7",['SputnikVaccineInKenya'],Twitter for iPad,0,0,FALSE
1.38E+18,SwalaNyeti.co.ke,"Nairobi, Kenya",News | Entertainment | Business| Telling Bold Stories and Stories Boldly | The Bold Truth | Washington | Kenya | email: swalanyetike@gmail.com |,31/08/2020 18:11,193,542,87,FALSE,02/04/2021 12:05,"Poisons Board throws Health CS Mutahi Kagwe under the bus in Sputnik V drama 

https://t.co/uvT4ZVGMCc… https://t.co/fQgSXMK04F",,TweetDeck,0,1,FALSE
1.38E+18,James_ali,"Nairobi, Kenya","One life at a time™ 

||• Mourinhonista •||

Dog person 🐕


The bigger picture is all that matters.",06/01/2012 10:49,437,253,1426,FALSE,27/03/2021 06:04,Where can someone get that #SputnikV,['SputnikV'],Twitter for Android,1,2,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1190,502,1586,FALSE,31/03/2021 20:12,@WestonMurrayJr @Philosopher254 @ItsMutai It's MISLEADING to say that #SputnikV is not authorized in Kenya. Both va… https://t.co/dfpQTqaObT,['SputnikV'],Twitter Web App,0,2,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1190,502,1586,FALSE,31/03/2021 19:50,@ItsMutai Please don't mislead the public. #SputnikV has been fully authorized for use in Kenya. The MoH will never… https://t.co/K4pVZNnh34,['SputnikV'],Twitter Web App,2,3,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1190,502,1586,FALSE,31/03/2021 19:32,"There's a lot of negativity on #SputnikV circulating on the social media, bcos the vaccine, unlike #AstraZeneca, is… https://t.co/wkfakt00hH","['SputnikV', 'AstraZeneca']",Twitter Web App,1,2,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1190,502,1586,FALSE,31/03/2021 18:56,@Philosopher254 @ItsMutai @ItsMutai is maliciously targeting the #SputnikV vaccine. Both #SputnikV &amp; #AstraZeneca h… https://t.co/2Z8y4b1kQU,"['SputnikV', 'SputnikV', 'AstraZeneca']",Twitter Web App,0,1,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1193,503,1591,FALSE,04/04/2021 12:03,"Since they put Kenya on RED LIST, we learnt that Borris Johnson is such a big liar. Everyone of his lies have been… https://t.co/c3LR1fc3tj",,Twitter for Android,0,0,FALSE
1.38E+18,Eng. Mohamed Tache Dida,"Nairobi, Kenya",Head of Development Planning & Service Delivery - Instilling a Culture of Results Delivery in Government | TVET & Skills Development Specialist | Grant Writer,11/03/2011 10:12,1193,503,1591,FALSE,02/04/2021 20:04,@IamMithamo All hopes &amp; predictions that Kagwe will bring sanity to MoH thro' a firm &amp; assertive leadership r now d… https://t.co/mZAnqoMB52,,Twitter Web App,0,0,FALSE
1.40E+18,Justus,"Nairobi, Kenya","Global Risk Analysis & Management Professional, Data Scientist (Deep Diving for Insights), Economist & a Proud Kenyan",17/04/2009 17:52,723,620,1651,FALSE,01/06/2021 14:50,#WHO approves #China's #Sinovac #Covid-19 vaccine for #emergency use,"['WHO', 'China', 'Sinovac', 'Covid', 'emergency']",Twitter for iPhone,0,0,FALSE
1.45E+18,Justus,"Nairobi, Kenya","Global Risk Analysis & Management Professional, Data Scientist (Deep Diving for Insights), Economist & a Proud Kenyan",17/04/2009 17:52,723,770,1752,FALSE,11/10/2021 07:53,"#Moderna is said to be safe, efficient and well-tested. On the #vaccine causing #myocarditis in young men, reports… https://t.co/14ILJivqPT","['Moderna', 'vaccine', 'myocarditis']",Twitter for iPhone,0,1,FALSE
1.37E+18,Waithera Maina,"Nairobi, Kenya","Faith;Hope;Love💚
MD with some business sense!🤑
CEO-Kenya Medical Association
Director-Equity Afia Upperhill",04/02/2010 17:16,2212,822,2038,FALSE,18/03/2021 10:52,"I finally got my COVID-19 vaccine jab today from King Fahd Hospitla,Lamu.
It's an easy process,
One is pre-register… https://t.co/c1GYMtmolL",,Twitter for Android,5,54,FALSE
1.38E+18,Zablon Riro,"Nairobi, Kenya",Journalist | News Writer | Human Interest Stories | Politics | Sports | Business | 🔗https://t.co/2n9ObCr2yg,27/01/2015 12:27,13477,5803,13142,FALSE,30/03/2021 18:31,"Nation Media Group Reinstates Full Salaries For Employees
https://t.co/50vWopT5jR
#CoronaVirusUpdates #COVID19… https://t.co/fQ77VUBoiG","['CoronaVirusUpdates', 'COVID19']",Twitter for Android,0,4,FALSE
1.38E+18,Zablon Riro,"Nairobi, Kenya",Journalist | News Writer | Human Interest Stories | Politics | Sports | Business | 🔗https://t.co/2n9ObCr2yg,27/01/2015 12:27,13477,5803,13142,FALSE,30/03/2021 18:02,"Ministry of Agriculture Headquarters Closed Over Surge in Covid-19 Cases
https://t.co/4NzZYoBc6K… https://t.co/CAd16tEAuY",,Twitter for Android,0,1,FALSE
1.38E+18,Zablon Riro,"Nairobi, Kenya",Journalist | News Writer | Human Interest Stories | Politics | Sports | Business | 🔗https://t.co/2n9ObCr2yg,27/01/2015 12:27,13474,5806,13146,FALSE,31/03/2021 19:15,"Naivasha Law Courts Closed After Staff Tests Positive For Covid-19
https://t.co/sHIHMSzr6s #UhuruMalizaUende… https://t.co/O1Zvw2fqx6",['UhuruMalizaUende'],Twitter for Android,0,2,FALSE
1.38E+18,Deezy Mkenya 🇰🇪,"Nairobi, Kenya",POLITICAL ANALYST ||| IT SPECIALIST |||BLOGGER ||| MUSICIAN ||| POET ||| ACTOR,04/07/2019 13:58,389,596,9147,FALSE,31/03/2021 18:16,"Suicide is a serious thing. And if you know anyone who is suicidal, you need to get them help. No one should be in… https://t.co/cdDcuqnZNs",,Twitter for Android,0,0,FALSE
1.38E+18,Deezy Mkenya 🇰🇪,"Nairobi, Kenya",POLITICAL ANALYST ||| IT SPECIALIST |||BLOGGER ||| MUSICIAN ||| POET ||| ACTOR,04/07/2019 13:58,389,596,9147,FALSE,31/03/2021 18:16,"Suicide is a serious thing. And if you know anyone who is suicidal, you need to get them help. No one should be in… https://t.co/4Gmc4FxqDX",,Twitter for Android,1,4,FALSE
1.38E+18,Oscar,"Nairobi, Kenya",Building brands one story at a time.Entrepreneur | #coyg @realmadriden fan | Jazz lover | #Mining #Construction  @afriqstoneKE Previous a/c @oscarkinoti,12/09/2016 16:24,1695,807,13088,FALSE,31/03/2021 14:14,"Russian #SputnikV vaccine cost, Kshs. 18,350. #SputnikVaccineInKenya https://t.co/bLzjHkwoGa https://t.co/YvQUi3ezw0","['SputnikV', 'SputnikVaccineInKenya']",Twitter for Android,1,1,FALSE
1.38E+18,J Nyaga k,"Nairobi, Kenya",ICT is my life,06/04/2012 13:38,264,432,2174,FALSE,08/04/2021 04:54,@ppbkenya @MOH_Kenya Anybody would be damn foolish to believe anything on this paper after all the news around the… https://t.co/UyvcnavhEn,,Twitter for Android,0,0,FALSE
1.36E+18,Aly-Khan Satchu,"Nairobi, Kenya",https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,19/02/2009 14:43,575532,19591,29572,TRUE,17/02/2021 07:15,"On 15 Feb., President of EquatorialGuinea Teodoro Obiang Nguema Mbasogo received his first shot of a #Sinopharm … https://t.co/KQejfVVfx6",['Sinopharm'],TweetDeck,0,1,FALSE
1.36E+18,Aly-Khan Satchu,"Nairobi, Kenya",https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,19/02/2009 14:43,575673,19607,29677,TRUE,24/02/2021 08:30,in Uganda members of @KagutaMuseveni inner circle were offered vaccines. vaccines were from #Sinopharm @WSJ … https://t.co/61b75AxhdO,['Sinopharm'],TweetDeck,0,1,FALSE
1.37E+18,Sam Owaka,"Nairobi, Kenya",Believer of things unseen. Dreamer. Kadiboshire.  #KoyokoGroup. #Erasmus. #ABCorp. Rugby enthusiast,04/08/2011 19:12,441,2575,677,FALSE,05/03/2021 18:26,Those of you waiting on @DrPatrickAmoth to start speaking in tongues before you get the #Covaxin ole wenu...he is speaking Luo as yet!,['Covaxin'],Twitter for Android,1,0,FALSE
1.37E+18,Kimeli Misoy,"Nairobi, Kenya","Humanitarian at heart, educator, public policy adviser and an ardent fan of Arsenal football club. Retweets are not necessarily endorsements.",15/01/2010 16:59,11813,12313,63887,FALSE,18/03/2021 02:28,"Health experts may want to defend it but truth be told, to the Astra Zenecca vaccine seems to be having serious con… https://t.co/UWrsfEZuZb",,Twitter for Android,1,2,FALSE
1.37E+18,harleen jabbal,"Nairobi, Kenya","Blogger, Creative Entrepreneur & YouTuber
https://t.co/O8JL0Kqc79, https://t.co/OZfwvrBhOw",25/05/2009 13:52,1039,1856,9735,FALSE,24/03/2021 19:03,Great @gavi @MOH_Kenya @WHO #SputnikV https://t.co/ggvo3DbXFl,['SputnikV'],Twitter for Android,0,2,FALSE
1.37E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,681,3130,669,FALSE,24/03/2021 07:45,"The #Russian #SputnikV #COVID19 vaccine was approved or sneaked in to the country?

#CovidVaccineScam https://t.co/aVKf0jmf1H","['Russian', 'SputnikV', 'COVID19', 'CovidVaccineScam']",Twitter for Android,1,0,FALSE
1.37E+18,Phill.⚕️,"Nairobi, Kenya","Carl Friedreich Gauss,
Mathematics and Quantum physics.
@ManCity 
Dunning-kruger effect .  
Herxheimer effect.",16/04/2014 20:42,4855,4541,25924,FALSE,23/03/2021 08:51,"@allande_N We waiting for #JohnsonAndJohnsonVaccine 
#PfizerVaccine 
#SputnikV","['JohnsonAndJohnsonVaccine', 'PfizerVaccine', 'SputnikV']",Twitter for Android,0,0,FALSE
1.38E+18,Mitchelle Valentine,"Nairobi, Kenya","Curious about enforcement & implementation of laws& policies | Lover of Human & People’s Rights | Lover of Love | Family is not everything, it’s the only thing",27/02/2013 18:59,789,753,18241,FALSE,26/03/2021 06:28,"Funny. Especially considering that out of the possible 20% that could have been already vaccinated, 10% of them are… https://t.co/Ogy8eMLBsc",,Twitter for iPhone,1,1,FALSE
1.38E+18,pauleen,"Nairobi, Kenya","Mother, businesswoman,  go-getter, adventorous, fun-loving and Child of God!!",30/01/2013 13:03,716,522,25397,FALSE,26/03/2021 11:06,"#covid19 Vaccines should  be made mandatory like the #hudumanumber
#vaccine #COVID19 #SputnikV #AstraZeneca #pfizer #lockdown2021","['covid19', 'hudumanumber', 'vaccine', 'COVID19', 'SputnikV', 'AstraZeneca', 'pfizer', 'lockdown2021']",Twitter for Android,1,0,FALSE
1.38E+18,Eric Wamanji,"Nairobi, Kenya",#ForeignAffairs Analyst. #Journalist. #Nairobi's #PR Strategist. #Coffee junkie! Catch my rants https://t.co/SBwCZkM0qP,18/05/2009 14:07,1238,517,5614,FALSE,30/03/2021 12:31,"#CoronaChronicles Putin thanks vaccine for soft power diplomacy.  He has done enough of hard Power,  portraying him… https://t.co/w9d5zn9ptc",['CoronaChronicles'],Twitter Web App,0,0,FALSE
1.38E+18,Michael Muchiri,"Nairobi, Kenya",Civil Engineer working in Kenya. With a Passion for development and maintenance of infrastructure.,31/01/2011 17:39,1595,3515,6795,FALSE,28/03/2021 07:28,"Communique on COVID19 Lockdown Effects on USIU University Programmes this Semester.
@ExperienceUSIU @USIUAlumni… https://t.co/qr3eiQ8xgr",,Twitter for Android,0,0,FALSE
1.38E+18,Michael Muchiri,"Nairobi, Kenya",Civil Engineer working in Kenya. With a Passion for development and maintenance of infrastructure.,31/01/2011 17:39,1595,3515,6795,FALSE,28/03/2021 07:07,"Mask is worn on the face, for protection, disguise, performance, or entertainment; ceremonial &amp; practical purposes,… https://t.co/UPP1isIFLx",,Twitter for Android,0,0,FALSE
1.38E+18,Thee.marvinBobo,"Nairobi, Kenya","#poet
#artist
#philanthropist
#taoist",03/06/2020 09:20,172,504,233,FALSE,30/03/2021 22:58,Quavo and @Saweetie fight on the elevator made me wonder what was in that bag Quavo was protecting. Every girl said… https://t.co/tPZNE2BTq0,,Twitter Web App,0,3,FALSE
1.38E+18,The Brief,"Nairobi, Kenya",Comprehensive and objective,17/05/2019 13:24,472,370,392,FALSE,30/03/2021 16:15,Russian Embassy confirms Covid-19 #SputnikV vaccine is in Kenya  https://t.co/CFHuEGTAcg #SputnikVaccineInKenya #SputnikVaccineKenya,"['SputnikV', 'SputnikVaccineInKenya', 'SputnikVaccineKenya']",Twitter Web App,0,2,FALSE
1.38E+18,Ruzeki,"Nairobi, Kenya","GET this MONEY💰💰

https://t.co/JV11LeE71O 

https://t.co/XrURsckjHo

https://t.co/Lj8k8shDPY",04/05/2015 08:55,2437,2495,59909,FALSE,30/03/2021 15:41,"GET this MONEY💰💰
https://t.co/Jhst66A3R2 
https://t.co/CPhMX130XV
https://t.co/MRjtYn3047

#sputnikvaccineinkenya… https://t.co/uioJotF6np",['sputnikvaccineinkenya'],Twitter for Android,1,2,FALSE
1.38E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,681,3142,670,FALSE,30/03/2021 15:31,"""Kenyan PR agency handling this #SputnikV vaccine got itself two prominent people to push the syringe. Anyway, they… https://t.co/1Awuz3z6Du",['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,681,3142,670,FALSE,30/03/2021 14:34,"There are a lot of doubts and mistrust around the #AstrazZeneca #vaccine.

Our brothers @ahmednasirlaw and… https://t.co/TyIBPD7Zwg","['AstrazZeneca', 'vaccine']",Twitter for Android,0,0,FALSE
1.38E+18,Anyamah Douglas,"Nairobi, Kenya","A political/Security analyst, activist, social entrepreneur and public administrator.",03/02/2012 09:50,3535,4938,4655,FALSE,30/03/2021 14:21,"While your Government is waiting for oxygen donation from Devki, Dr. Mutua has opened an oxygen plant.

National As… https://t.co/cv3kNYNXAf",,Twitter for Android,0,3,FALSE
1.38E+18,The Brief,"Nairobi, Kenya",Comprehensive and objective,17/05/2019 13:24,472,370,392,FALSE,30/03/2021 13:56,#Russia-n Embassy disassociates itself from #COVID19 #SputnikV vaccine imports in #Kenya  https://t.co/CFHuEGTAcg |… https://t.co/OnCuDbBTo8,"['Russia', 'COVID19', 'SputnikV', 'Kenya']",Twitter Web App,0,0,FALSE
1.38E+18,Eric Wamanji,"Nairobi, Kenya",#ForeignAffairs Analyst. #Journalist. #Nairobi's #PR Strategist. #Coffee junkie! Catch my rants https://t.co/SBwCZkM0qP,18/05/2009 14:07,1238,518,5616,FALSE,08/04/2021 04:43,The #Covaxin  benefactors. Where's #China which folks are beholden to? Why didn't the red dragon roll out a Silk Va… https://t.co/07IsXyi4gZ,"['Covaxin', 'China']",Twitter Web App,3,9,FALSE
1.38E+18,ISAACK MUTHUSI 🔊 🌍,"Nairobi, Kenya","Be serious about your peace and space.                        

Be ||SMART||

Be ||FOCUSED||",03/06/2012 15:44,6551,6916,6739,FALSE,01/04/2021 06:02,I am not rich but i wouldn't mind mobilizing resources to purchase the #SputnikV vaccine.  It appears more effectiv… https://t.co/OkIZqrbA33,['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,ISAACK MUTHUSI 🔊 🌍,"Nairobi, Kenya","Be serious about your peace and space.                        

Be ||SMART||

Be ||FOCUSED||",03/06/2012 15:44,6551,6916,6739,FALSE,01/04/2021 05:48,I am not rich but i wouldn't mind mobilizing resources to purchase the #SputnikV vaccine. It appears more effective… https://t.co/Xwp3w8dfh3,['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,ISAACK MUTHUSI 🔊 🌍,"Nairobi, Kenya","Be serious about your peace and space.                        

Be ||SMART||

Be ||FOCUSED||",03/06/2012 15:44,6551,6916,6739,FALSE,01/04/2021 04:18,#DayBreak I am not rich but i wouldn't mind mobilizing resources to purchase the #SputnikV vaccine. It appears more… https://t.co/85c87dW4ZI,"['DayBreak', 'SputnikV']",Twitter for Android,0,0,FALSE
1.38E+18,Tom & Mary: Read with us,"Nairobi, Kenya",#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,26/12/2011 03:57,402,2146,574,FALSE,01/04/2021 04:16,"Looking for a property to buy or rent please call 0711377544 or 020 8100410 for options.

#MainaAndKingangi  Murath… https://t.co/AAX8EL0oyH",['MainaAndKingangi'],Twitter Web App,0,0,FALSE
1.38E+18,Tom & Mary: Read with us,"Nairobi, Kenya",#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,26/12/2011 03:57,402,2146,574,FALSE,01/04/2021 03:36,"Looking for a car to buy please call 0711377544 or 0208100410 for options.

#MainaAndKingangi Kenyans Murathe… https://t.co/40CBDam5cb",['MainaAndKingangi'],Twitter Web App,0,1,FALSE
1.38E+18,Tom & Mary: Read with us,"Nairobi, Kenya",#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,26/12/2011 03:57,402,2146,574,FALSE,01/04/2021 03:34,"Looking for a property to buy or rent please call 0711377544 or 0208100410 for options.

#MainaAndKingangi Kenyans… https://t.co/TJfOhw61sJ",['MainaAndKingangi'],Twitter Web App,0,1,FALSE
1.38E+18,Tom & Mary: Read with us,"Nairobi, Kenya",#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,26/12/2011 03:57,402,2146,574,FALSE,01/04/2021 03:21,"Looking for a property to buy or rent please call 0711377544 or 0208100410 for options.

#MainaAndKingangi Kenyans… https://t.co/BezSgzxt69",['MainaAndKingangi'],Twitter Web App,0,0,FALSE
1.38E+18,Shem HaMephorash,"Nairobi, Kenya","Software Engineer 🇰🇪
Science//Tech//Gamer//Fortnite Twitch Streamer//FGC//Multiverse//Cartoons//UFOs//Aliens//

We are here to be Idiots🥴",02/08/2015 10:34,1722,1046,24040,FALSE,31/03/2021 23:43,This looks legit #SputnikV,['SputnikV'],Twitter Web App,0,0,FALSE
1.38E+18,Kasaine Toromo,"Nairobi, Kenya","I am a father and a husband to a female wife, and more so, I love my God!",08/09/2010 11:22,306,1046,6935,FALSE,31/03/2021 21:33,"@maktejah_ As for me, I prefer #SputnikV, however I have payment for one dose only, hence I have to mix",['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,Peter Oluoch,"Nairobi, Kenya",Stock Market Investor and Researcher.  Author of Stock Market Investment Books  and Personal Finance Coach.  +254 720969361. SUBSCRIBE https://t.co/8QuOvkSPY8,28/10/2020 11:45,1678,5031,5366,FALSE,31/03/2021 20:15,FREE STOCK MARKET INVESTING SCHOOL. Come and learn for FREE. Learn to make money as you SLEEP… https://t.co/TEk9dXET2W,,Twitter Web App,0,5,FALSE
